,v_x,v_y,r,omega_wheels,friction,delta,Iq,ax_imu,ay_imu,r_imu,run_id
246.68,1.1055418925658047,0.009973886319593894,-0.01965798774209304,1.1357551926911718,0.6,-0.006228907581352231,9.257781728528215,0.3461375266920058,-0.4726632748455162,-0.014563866575668521,18
246.69,1.1073154660270608,0.008874432507239793,-0.01673450511177066,1.1347586719573022,0.6,-0.007226717604408678,8.832025812055285,0.34923732102971466,0.11690364127473613,-0.10628372303455086,18
246.70000000000002,1.1106437942961425,0.007643629529455631,-0.010902985404300125,1.1345044335649066,0.6,-0.00808572393085558,9.000729061691803,-0.12561050512986988,-1.5328608308323022,-0.07693469655956713,18
246.71,1.1160127161807212,0.00632483028376013,-0.0048968637060511355,1.134670050699726,0.6,-0.008825235312606912,8.778344691512057,0.09462839181541255,0.6073610006085247,0.046920144081966056,18
246.72,1.1165540616599636,0.004914292402803111,-0.000621747705395137,1.1379591847747381,0.6,-0.009461874493137519,8.981079505435892,0.027545059447642517,-0.7652000612796644,0.08850532656421745,18
246.73000000000002,1.1191204134456292,0.00590070024357775,-3.983044692290605e-05,1.1387987770720656,0.6,-0.010009951853660111,9.138228400153764,0.4686594556750061,-0.08480292062132305,0.023168382887775875,18
246.74,1.1231169886291652,0.006651529100770326,0.003445639377872567,1.1413497381732987,0.6,-0.01048178708200256,8.930212374507652,0.20708963986599152,-0.034402996867939746,0.0010701519574017621,18
246.75,1.1290938651133402,0.007875024562009614,0.010896614823721507,1.142896623747326,0.6,-0.01088798609466146,9.075642767119149,0.2429463997593534,0.6009999885797888,-0.006957679396343237,18
246.76000000000002,1.1351132231728507,0.008082039722229983,0.006785165723371733,1.1439187673557154,0.6,-0.011608001993324598,8.936710906081139,1.1434673834713025,0.07146100625789986,0.005124419316710205,18
246.77,1.135703849839157,0.006067844960934932,0.0028418588233876108,1.146134444209633,0.6,-0.013014435978679087,8.777205297615675,0.6149989990713646,-0.08225832864829885,-0.05295498861879262,18
246.78,1.137394836000763,0.006259210056724529,-0.0004301085263165305,1.1493771033287106,0.6,-0.01492669178465129,8.969457505045733,0.432307540937092,-0.381929263607767,0.016648101117252612,18
246.79,1.1401846570017675,0.006504645430645828,-0.0025981718631769013,1.1527942777365447,0.6,-0.017168754921183686,8.802522526693648,0.6810078794155681,0.9327413710175702,-0.06801628176719161,18
246.8,1.14596182729222,0.007208876456885616,-0.0030377112342989676,1.156371910035724,0.6,-0.019822471177259368,8.88570708359702,-0.14623093449923166,-0.49644545530355066,0.08957344890042548,18
246.81,1.151425766226382,0.007042695130615839,-0.005642551085713876,1.1625001092350271,0.6,-0.0228474375174896,8.95903094377685,0.891931522174905,-0.5477868477537498,-0.15626529534053615,18
246.82,1.1514715479322521,0.006276870222316322,-0.010321644329607693,1.1659223949694457,0.6,-0.02595421504543723,9.018093337308029,-0.4561004511755936,0.22754401578349173,-0.001646044495806757,18
246.83,1.1603173420536201,0.007995095991399026,-0.016477848189083488,1.166603736133511,0.6,-0.028972715416125117,9.413154689677292,-0.5518042549369555,1.2884303568656201,-0.10265613629878334,18
246.84,1.1634767430216175,0.007398671181963523,-0.02104325964586451,1.167022916102758,0.6,-0.032150968587429093,8.936060771804492,0.5694509045398141,-0.7645628027647176,-0.20243397201371532,18
246.85,1.1680373832759734,0.007562116563252397,-0.017252077556300094,1.1681396759822833,0.6,-0.035716538728869984,8.976055341909193,0.531642476591298,-2.2099955260758026,-0.1187007870433826,18
246.86,1.1739760317390873,0.008417469038903724,-0.019814610159627932,1.1688020061813835,0.6,-0.03931857406222686,8.895205185290308,0.6860907911650039,1.4157322553091074,0.05524120220662827,18
246.87,1.1742759178402657,0.00936653125713205,-0.022539040247536946,1.1746368908213765,0.6,-0.04263419147577293,8.813719797647957,0.6593585935851194,0.630542884214928,0.04761231185211773,18
246.88,1.168666789922876,0.01054808753029396,-0.029070457277697415,1.1767890491145578,0.6,-0.04569162213047421,9.190947813386794,0.05004364800716188,0.2098877775853492,-0.01449560442086853,18
246.89000000000001,1.1695116461739323,0.011227715335348498,-0.0371004461454163,1.1796487450432955,0.6,-0.0485267819579361,8.970385540987442,0.5019032696979059,-1.2080424543340196,-0.06832485767210487,18
246.9,1.174850562910454,0.012015049362211538,-0.04032847169813181,1.1815050408241616,0.6,-0.060227906253842854,9.073384018468808,0.6421380705916664,-0.34105729834784243,0.0011985037056015807,18
246.91,1.1819997521095307,0.009567906483719357,-0.04533974328606405,1.1846164914212678,0.6,-0.07968213400198806,8.842508880567701,0.9251059235375569,1.127411379463406,-0.15732316642477134,18
246.92000000000002,1.1836990894689938,0.005781408745080763,-0.05983479055686303,1.1887520113758692,0.6,-0.09772884624832032,8.706123861946551,0.17445873405580828,-1.822393242223403,-0.017300255472479487,18
246.93,1.185255717166024,0.0059710768344369836,-0.06666577715213862,1.192682322718935,0.6,-0.11456384013876149,8.93557917178355,-0.20702220392357096,-0.7266954228381215,-0.13994845903833836,18
246.94,1.1858870842453113,0.00305998180506456,-0.07146736166666301,1.201911867838793,0.6,-0.13035567580315327,8.978676397272944,0.6306394488318524,-0.7145905476604353,-0.16229679758795085,18
246.95000000000002,1.1973809073728852,0.0006878817887675526,-0.07678298921842952,1.2054160019270548,0.6,-0.14524946525137586,9.195761855510813,-0.199642792770759,-0.3055037787117407,0.007415814902985804,18
246.96,1.2022726123054424,-0.001280953463685619,-0.08483901287286244,1.2073012478358192,0.6,-0.15937013420240392,8.965631284391229,0.8172352930191626,-0.22056893801175548,0.04507570067728025,18
246.97,1.2007807693195567,-0.005873396591444646,-0.09206477796641366,1.2119991188427308,0.6,-0.17293293119888822,9.102484775352247,0.15543953799937582,-0.6392425887306067,-0.14834999665930815,18
246.98000000000002,1.2088847415917374,-0.010033215311912758,-0.11057275664549593,1.211786547783305,0.6,-0.1868473233376558,9.229356581074365,-0.25739083884777086,-0.19551467869603467,-0.07373889457680145,18
246.99,1.2113433461919816,-0.008942580988460569,-0.1392922453611618,1.2116158005500575,0.6,-0.20258116206415658,8.868078118262039,-0.35351788095949993,-3.177078617210128,-0.09867233815731472,18
247.0,1.2149738930561016,-0.01658083636890645,-0.15616048150741335,1.2131935813213421,0.6,-0.22055644774819896,8.916358502020303,-0.11675744062236815,0.8106754038589511,-0.04475239746850654,18
247.01000000000002,1.2208261443566404,-0.024135756468989134,-0.18412871806333442,1.21524409193156,0.6,-0.23833374411124852,8.820662652499623,-0.59130552909272,2.7149687856643787,-0.230529044914643,18
247.02,1.2210192678173075,-0.03176028181737367,-0.21838303075537624,1.2182865979738116,0.6,-0.2540140354137556,8.84817350124681,1.1520372872611775,-1.6694853619021646,-0.17335763547384883,18
247.03,1.2217013404953525,-0.04005618492029639,-0.2664225951491517,1.2229623593878467,0.6,-0.26788903255006524,8.933921279284522,-0.0020149751348074226,0.5481439452280511,-0.1699791965766523,18
247.04,1.2216685391666051,-0.051312934561852264,-0.31924101183813036,1.2274996665115014,0.6,-0.2802098669960564,8.750224363343676,0.40852858272934245,-1.6096307277468413,-0.34112328682924553,18
247.05,1.2169219450906572,-0.05628393464077802,-0.37033560110307917,1.2324655668663917,0.6,-0.2911927357447077,8.882609326049339,-1.0213897438487554,-3.840945037401135,-0.49111583190397745,18
247.06,1.2207166738217996,-0.06069526529545827,-0.42650991553409767,1.2406462164428873,0.6,-0.30102376098404615,9.07063758901579,0.135948156854805,-0.9785399202379021,-0.6048527178525273,18
247.07,1.2281578488126212,-0.07430411007443877,-0.523543204320049,1.242573283724214,0.6,-0.30986317375336175,9.258752042182616,0.8183093673972087,-0.49221388698069607,-0.566138595055095,18
247.08,1.2354779250097896,-0.0829741375928274,-0.6132885109614108,1.242573283724214,0.6,-0.31784891561794526,9.064001346529178,0.39360585059943765,-3.592074069159072,-0.7065258901444876,18
247.09,1.2361058241896237,-0.09129321320560102,-0.6962766500837461,1.2414091048888367,0.6,-0.3338312102876775,7.982253536620362,-0.7929553722195161,0.12068204358813006,-0.6509042145852794,18
247.1,1.2467035452232447,-0.09765349689587549,-0.7751040606908646,1.23371655976107,0.6,-0.35873404726391694,5.825221790990336,-0.02073947175264057,-0.9929037760098097,-0.6722403883344559,18
247.11,1.2502099339106623,-0.10768336364615572,-0.8533342281098157,1.2072089158054808,0.6,-0.38269767369988317,0.0,-0.3631057057873742,-0.989330727343517,-0.7204967955066393,18
247.12,1.2538722218751803,-0.12019455365948384,-0.9260187058102929,1.1879108216066578,0.6,-0.40332775982594793,0.0,0.8052707304305654,-3.2310164113338544,-0.7314229465870451,18
247.13,1.2587573173778241,-0.12782303717725257,-0.9941526961436011,1.1530941399035257,0.6,-0.4210880289031724,0.0,-0.1387181239357874,-1.432897912064453,-1.034149706604086,18
247.14000000000001,1.2657052948058423,-0.12489307880266776,-1.073753678283083,1.141957891752745,0.6,-0.4363776964192423,0.0,0.011424265860123073,-2.73479892702369,-1.0360271309028013,18
247.15,1.262694109082529,-0.13497168051336855,-1.1330638653141705,1.1375918300578878,0.6,-0.4495404436577823,0.0,0.46153508900166496,-4.1185416337411525,-1.1427904487917775,18
247.16,1.258213659082161,-0.14567254428343795,-1.1797069115027625,1.139267493376561,0.6,-0.4608721429693331,0.0,0.34569819302920635,-1.9705263718978163,-1.1646769650277542,18
247.17000000000002,1.2541557524911353,-0.15700777088433088,-1.2246013793823067,1.1496769097278905,0.6,-0.47062750839270245,0.0,-0.8236717476260453,-2.9030806861984555,-1.1194110965834945,18
247.18,1.2498119225244422,-0.1653360291033606,-1.2637590204207072,1.1571140274781542,0.6,-0.4790258211194143,0.0,-0.40974335583133753,-3.736049775025818,-1.2759473425217533,18
247.19,1.2451124039879802,-0.17285314016230863,-1.2865290670635545,1.181361369764097,0.6,-0.48625585849830005,0.0,0.06120489409521224,-2.6106891926032816,-1.2871866819281115,18
247.20000000000002,1.2314021836454776,-0.18245979622410918,-1.2967578425377155,1.1943658616219774,0.6,-0.49248013737443946,0.0,-0.3478565844111952,-0.49141060060457686,-1.2646735232667432,18
247.21,1.217083362258355,-0.18587452154865186,-1.3062682525231821,1.2106130615691548,0.6,-0.49783856714426267,0.0,-1.2461612229414016,-4.685782520981858,-1.2761093340693432,18
247.22,1.2116528501186519,-0.19406901456952025,-1.356639228932977,1.2164179867206093,0.6,-0.5024515946402183,0.0,-2.00105306994565,-1.004430653457279,-1.324365042003935,18
247.23000000000002,1.198645772506804,-0.20129272778871599,-1.3951411019783109,1.2016557507414747,0.6,-0.5064229115357542,0.0,-1.9091885962125803,-2.837330613600915,-1.3188158062907136,18
247.24,1.1791753685994006,-0.20332361294505685,-1.4354946738194485,1.1896776233077224,0.6,-0.5098417851276845,0.0,-1.564788210654784,-0.998549830118054,-1.3687983459825495,18
247.25,1.1680577630793718,-0.21111981476716463,-1.4758064575858043,1.178590742231812,0.6,-0.5127850648872868,0.0,-1.3147275954141615,-0.27083218180342306,-1.4324715220249031,18
247.26000000000002,1.1506373823400373,-0.2187294504566667,-1.5092367741137878,1.1719260965705114,0.6,-0.5153189098834084,0.0,-1.4190934270342346,-2.5378092526697893,-1.5526851600256095,18
247.27,1.1421136356009716,-0.22584082324325644,-1.5467319556148595,1.1641055347840847,0.6,-0.517500275906609,0.0,-0.6601023048628111,-3.05870907927482,-1.6098290455257156,18
247.28,1.1269630423136228,-0.22826768738125042,-1.5777807185852453,1.1420907993649712,0.6,-0.5193781957219319,0.0,-0.5407445483758146,-5.785759850203311,-1.6508517433793986,18
247.29,1.1237336739080277,-0.22578638743717733,-1.5960084692180772,1.1351153790093704,0.6,-0.5209948812278372,0.0,-2.048664091130474,-4.781054676003171,-1.6444085738318084,18
247.3,1.1131463262981478,-0.23109683022903854,-1.6048980591806412,1.121831223940366,0.6,-0.5223866722956335,0.0,-1.6104895464584672,-2.1465163975534174,-1.6478867855691677,18
247.31,1.0981243139188064,-0.22895445349228344,-1.5963568251426068,1.10861217897144,0.6,-0.5235848536174319,0.0,-1.2123738221561895,-1.6927957830910136,-1.6469422994058114,18
247.32,1.0918968390993242,-0.22886802830425462,-1.5894604457065498,1.0916163467808362,0.6,-0.5246163579237352,0.0,-0.8123478475780296,-1.8312335462448321,-1.6106209186985994,18
247.33,1.0797054060662616,-0.23015990609382364,-1.5745965122107464,1.0825137799157527,0.6,-0.5255043713775964,0.0,-1.8880169880806903,-0.27268281336473393,-1.6042634164752037,18
247.34,1.0765845159001757,-0.2278414681529961,-1.5521563675981724,1.0681747415167422,0.6,-0.5262688547533998,0.0,-1.3505329854242738,-1.9649721401826268,-1.5753849449555393,18
247.35,1.067940989478787,-0.22270752806172023,-1.5201566480985775,1.0588904388041303,0.6,-0.5269269921153267,0.0,-1.5837930869374768,-1.6642805840210781,-1.5331269291681155,18
247.36,1.0518841301412623,-0.2247651902650103,-1.4842152999607379,1.0543106085799896,0.6,-0.5274935770809044,0.0,-1.2981678859234094,0.7287665601938251,-1.528575136756504,18
247.37,1.044890446472277,-0.22334190242084923,-1.4722298669977931,1.0363774697836974,0.6,-0.5279813453520729,0.0,-0.8629094566660731,-2.361159412035622,-1.4882031478206812,18
247.38,1.031831351654009,-0.22169325614794083,-1.4482362574402714,1.0281452187449147,0.6,-0.5284012609884084,0.0,-1.620316187983596,-2.037934601908625,-1.5041492041719,18
247.39000000000001,1.0133479022236656,-0.21740692322752647,-1.4313252613468777,1.0232952869139562,0.6,-0.5287627628573526,0.0,-1.1159613043561472,0.7276093204773373,-1.4595593007963312,18
247.4,1.0027793310437918,-0.21351635712714856,-1.4169875774021818,0.9887780067930605,0.6,-0.5290739768011596,0.0,-1.5997040147600883,-4.3129948403491865,-1.419271070362904,18
247.41,0.9863640581132148,-0.20689755171473262,-1.3997715073972898,0.9745061279931132,0.6,-0.5293418982896507,0.0,-2.133183714280295,-0.2917206710912311,-1.4230114880498366,18
247.42000000000002,0.9771450470643852,-0.2062235427038408,-1.3851104385324788,0.9686200646509874,0.6,-0.5295725496644486,0.0,-0.9861470150313835,-0.4497769416336616,-1.4061636372928732,18
247.43,0.9608204944175027,-0.20224900160222314,-1.3792949381410153,0.9602171604230141,0.6,-0.5297711155092253,0.0,-0.7574082873318722,-2.5241324708045587,-1.4249503932878096,18
247.44,0.9484757299986829,-0.1954864340487933,-1.3462237149935845,0.9544234463909572,0.6,-0.5299420591888219,0.0,-1.3505609091272772,-2.1112594597170045,-1.389431035526157,18
247.45000000000002,0.9358235014763967,-0.1934410421686723,-1.309417352021228,0.9313583897841214,0.6,-0.530089223176802,0.0,-1.4274809542521132,-0.5249955076326089,-1.3141293240023877,18
247.46,0.9185102488968824,-0.18959670612134655,-1.2640817275344034,0.9175009074970389,0.6,-0.5302159154266081,0.0,-1.9674339179498934,-2.0960169098857833,-1.2795574792542284,18
247.47,0.9085280863742471,-0.18880940573776495,-1.2355265973214955,0.8949111937763352,0.6,-0.530324983727768,0.0,-1.179537154235601,-0.15570948014402775,-1.239501411239739,18
247.48000000000002,0.8944183145301652,-0.18480427869531257,-1.2012138677702069,0.8846548071179747,0.6,-0.5304188797185342,0.0,-0.8848502267051142,-0.0022194415664267275,-1.189361988648198,18
247.49,0.8819740810856661,-0.1825098585241643,-1.169428983703824,0.8605931782541077,0.6,-0.5304997139938296,0.0,-1.891152011807684,0.7787713544185826,-1.1838113811262856,18
247.5,0.8704019828347123,-0.17876067171840543,-1.1289456828061475,0.8437427775354968,0.6,-0.5305693035472194,0.0,-2.6950521184429337,-0.3687536553786248,-1.1659706519102007,18
247.51000000000002,0.8535580306719217,-0.18036434735925289,-1.0890802023996002,0.8329072058554394,0.6,-0.5306292126133094,0.0,-1.8868433073927906,-3.346161852216383,-1.153037609545545,18
247.52,0.8452275422555025,-0.1812255858995333,-1.0879908668641747,0.8271373049072209,0.6,-0.5306807878286246,0.0,-1.8293443085660814,-1.8441799310666562,-1.122015637104692,18
247.53,0.8320046286172624,-0.18040186329864139,-1.0736586451428707,0.8132357482481499,0.6,-0.5307251885013177,0.0,-1.157524441233662,0.7113223933236522,-1.111448366751874,18
247.54,0.8206782057311979,-0.17749919933821973,-1.0814803912155924,0.8065761814482615,0.6,-0.5307634126701077,0.0,-1.9585152257225504,-0.18052129724491317,-1.0894121458839972,18
247.55,0.8092478066729956,-0.17973603131878962,-1.0736885894608292,0.7998304290756622,0.6,-0.530796319538204,0.0,-1.9594722441150407,-1.8566791309382258,-1.1141925407895668,18
247.56,0.7933439556861536,-0.17976924876219014,-1.0652250260291183,0.7919775082554448,0.6,-0.5308246487864829,0.0,-1.2536549190571618,-0.8079648464430422,-1.1327014930580792,18
247.57,0.7842938539480535,-0.1846781065228137,-1.064789500545265,0.7858673477667261,0.6,-0.5308490372000413,0.0,-1.0300614881557653,-0.257782147313526,-1.1810695900250674,18
247.58,0.771675173174778,-0.18419981609642083,-1.0659854694709168,0.7693127222633812,0.6,-0.530870032981858,0.0,-1.5343645629880067,-1.704449694813871,-1.177019873528948,18
247.59,0.7569739475064778,-0.17400629508945237,-1.049234546844616,0.7617948461965152,0.6,-0.5308881080753052,0.0,-1.0181750118991133,-0.14320010066980915,-1.1534194536017957,18
247.6,0.7468814229054737,-0.17777702413457613,-1.044270110713967,0.7497129498387014,0.6,-0.5309036687724956,0.0,-1.7070938961045654,-0.18344186485845637,-1.1196162755930812,18
247.61,0.7345709669925844,-0.16938035594721007,-1.0225750841815113,0.741902717984564,0.6,-0.5309170648469201,0.0,-0.03879154569550214,-0.6422960211898143,-1.1008743561760674,18
247.62,0.7220968954577098,-0.1690643213724215,-1.0080303278788278,0.7239981858752317,0.6,-0.5309285974156601,0.0,-0.9023513358365672,1.055270383442039,-1.0656383810953076,18
247.63,0.7111750759958916,-0.16575533156187747,-0.9872381233583383,0.7123220679914746,0.6,-0.5309385257078989,0.0,-0.991247836375845,-0.42390942331358894,-1.0245488840887849,18
247.64000000000001,0.6970619789168409,-0.15816739565122942,-0.9579441070138728,0.6906493604522725,0.6,-0.5309470728918787,0.0,-1.3733045914877147,-0.7083089743490416,-1.0339077610872704,18
247.65,0.6872534269183515,-0.15263339622098138,-0.9181238281612423,0.6801544241240762,0.6,-0.5309544310912778,0.0,-1.8959154522848074,0.38467357744277025,-0.9761124729068338,18
247.66,0.673170670091644,-0.1472026057586172,-0.8648126479379243,0.6701750449331793,0.6,-0.5309607657037682,0.0,-1.0409427089748693,0.7796300417497984,-0.9337985179190603,18
247.67000000000002,0.6624314446088916,-0.13794789911293698,-0.834652257538437,0.6458004746158112,0.6,-0.530966219118826,0.0,-1.043480226411738,0.35984905042400206,-0.8743845953123685,18
247.68,0.6491242715128565,-0.13576741551214078,-0.796109073749335,0.6364773822586768,0.6,-0.5309709139183644,0.0,-0.7583385352040868,1.0867289015143298,-0.8036153196905946,18
247.69,0.6416948074370954,-0.13611094667374954,-0.7830974230757874,0.620866956305628,0.6,-0.5309749556321293,0.0,-1.9254204043849765,-0.8695315626041705,-0.7610151434024137,18
247.70000000000002,0.6300543986420675,-0.1331185211683312,-0.7578702904461352,0.6077344160558376,0.6,-0.5309784351097988,0.0,-2.7736878471784068,0.22246554725420253,-0.6837274413157487,18
247.71,0.6147388813589547,-0.13147540725428883,-0.7339202311616759,0.5960861835914287,0.6,-0.5309814305631033,0.0,-1.172848487987868,0.49084938760313435,-0.6624779934998983,18
247.72,0.6042259415250617,-0.13087071379739632,-0.7263555948530325,0.5723305063597398,0.6,-0.5309840093238691,0.0,-1.5102599260159624,-1.3219556338920397,-0.6722453453885727,18
247.73000000000002,0.5906020087689754,-0.13414559121221972,-0.7321334156848138,0.5608783003503259,0.6,-0.5309862293575037,0.0,-1.6054476582232837,-1.5278853741034784,-0.6624449162213574,18
247.74,0.5755172479601641,-0.13552323743251515,-0.7202086498156177,0.5515183661258095,0.6,-0.5309881405659432,0.0,-2.1007456661527195,-0.8719755992722709,-0.6924470971514977,18
247.75,0.5643264797890513,-0.1362042686532842,-0.7410931484838557,0.5322665615066899,0.6,-0.5309897859093481,0.0,-0.9855877175064341,-0.31473385912273766,-0.7220661795581667,18
247.76000000000002,0.549284054786421,-0.1347665034588187,-0.7407599230792243,0.5213922276307298,0.6,-0.530991202371762,0.0,-1.2137309112611876,-0.9382260160864822,-0.749733832937852,18
247.77,0.5347138836499725,-0.13502837416467284,-0.7589379482453751,0.5138268415532575,0.6,-0.5309924217924399,0.0,-2.447290971353625,0.23490826696466816,-0.7710999083839266,18
247.78,0.5210467377467028,-0.13271569267796185,-0.7499071529384338,0.49848684780104824,0.6,-0.5309934715815307,0.0,-0.6511154300402275,0.07608732042821897,-0.766330883021526,18
247.79,0.5065894576443428,-0.13101346728251945,-0.7618557150112295,0.4893097851587417,0.6,-0.530994375336203,0.0,-0.7162898860674092,-1.2907775811090014,-0.7638216570304849,18
247.8,0.5224034454160157,-0.12422212197342875,-0.6689881416252774,0.7636520802657396,0.6,-0.5309999681683442,37.56962558545785,5.2530161960320925,-3.8170799377245874,-0.7088361184294385,19
247.81,0.5759031042616943,-0.1358244474343729,-0.7381448049395658,0.778181123818604,0.6,-0.5309999681936047,31.43961890045101,3.7509154252796826,-2.4031808655118208,-0.7973919236522835,19
247.82,0.6320682086638257,-0.1462516306769417,-0.8015596941384047,0.8249958005536038,0.6,-0.5309999682153516,25.673560233889965,5.730765045391446,-2.837148245540803,-0.8071985269125315,19
247.83,0.6840382157973433,-0.15468392804189815,-0.8569393786790442,0.8502771732865922,0.6,-0.5309999682340732,24.60026953630782,4.054886143135445,-3.561869614222642,-0.9001745009043972,19
247.84,0.738183337241305,-0.16518679898783262,-0.920128954696338,0.8669794603394693,0.6,-0.5309999682501905,23.76276796017804,6.004362562564551,-0.8411481373007604,-0.9467686740069767,19
247.85,0.7846412168417379,-0.17620807832039037,-0.9799157061997903,0.8983501985048518,0.6,-0.5309999682640656,23.061192698848963,5.435061888515522,-0.6382089525083251,-0.7482103939556275,19
247.86,0.8324147275012566,-0.18601679233601853,-1.0460842042361946,0.9318437210417623,0.6,-0.5309999682760107,23.453628243972087,4.26528719280808,-0.8667702744985797,-1.0012868982036887,19
247.87,0.8683885127490871,-0.19029099672460917,-1.0995378065156274,0.9477993425719954,0.6,-0.5309999682862941,23.412188012118616,5.166386469339605,-1.1026469434758333,-1.1757454637531217,19
247.88,0.9028261708817517,-0.19564323695196234,-1.165165191603819,0.9755228684490946,0.6,-0.5309999682951468,22.72406730749604,4.648772722652461,-1.7870184582705257,-1.28840356070893,19
247.89000000000001,0.9407620515391355,-0.20237739269818367,-1.2300468698676923,1.02473696981573,0.6,-0.5309999683027683,23.09535729671351,1.9505833235893584,-3.2116216235326136,-1.168446015500725,19
247.9,0.9701465253951396,-0.20948305114609161,-1.2857705692222225,1.0491508548457043,0.6,-0.5309999683093295,22.081550120022456,0.7646604224758564,-2.417456796510483,-1.2818152249908246,19
247.91,0.9967469107939575,-0.21384129068070268,-1.3375457563606687,1.0956175213659307,0.6,-0.530999968314978,24.44329899753356,0.5659441252130578,-2.55821672036398,-1.042089792537803,19
247.92000000000002,1.0228646221982989,-0.22117073294290263,-1.3886438457477652,1.1075004127441244,0.6,-0.5309999683198406,24.459886630134502,1.5249289165022708,-4.315020837978997,-1.5903426500768596,19
247.93,1.0421976600287113,-0.2238179439939635,-1.423115274668362,1.1148319781585412,0.6,-0.530999968324027,23.176418644625308,2.1019645347425997,0.2973462059673333,-1.2722504942354314,19
247.94,1.060431590353902,-0.23500403383495702,-1.4607881215678162,1.1416055946986292,0.6,-0.5309999683276309,21.819904019862474,1.8031845530495838,1.5066488553646602,-1.3431674405956133,19
247.95000000000002,1.0786756729111504,-0.23888043158678693,-1.4869745114239095,1.155868015396461,0.6,-0.5296814851599216,21.640255898909878,1.0002075920617068,-4.91091171096623,-1.47363221995013,19
247.96,1.0994046647522862,-0.24111913546094552,-1.5157287779862827,1.1651213204491087,0.6,-0.5228051348603356,20.845391538508306,1.2743282847168205,-2.076384468389124,-1.5370048661016078,19
247.97,1.119404217414505,-0.24582709436081457,-1.5347870735829474,1.1885751077064048,0.6,-0.5081298377137347,19.63405548914192,1.9734474224547,0.039324504956214146,-1.6621311638927996,19
247.98000000000002,1.1337519438179677,-0.24778979443448518,-1.5500115616362677,1.20654014682758,0.6,-0.48674049227494154,19.76294682190556,1.4672093719131767,-1.3661313008040414,-1.4981293869818886,19
247.99,1.1571503706349073,-0.24908963366988346,-1.580372530467912,1.2201581938541166,0.6,-0.45957107866105096,20.081562929575988,2.5954185870787305,-3.0704768475637456,-1.6185151758340401,19
248.0,1.1736891710252748,-0.25282226778391564,-1.5963466337295245,1.23430494481968,0.6,-0.4241279681636373,12.329346560837447,4.2922240650281065,-3.140844747936807,-1.3803874158942984,19
248.01000000000002,1.1913862147413168,-0.24801035955786324,-1.6226806085323346,1.2170426460385908,0.6,-0.3754426968243123,0.8645783132343408,1.5995521581929808,-1.8749829251972137,-1.5863067951305352,19
248.02,1.2040288137871056,-0.2539524600643116,-1.6386757714431042,1.20324343523384,0.6,-0.32325048087725466,0.0434043373314732,1.5458420372407176,-3.8718193122780455,-1.5112233481081983,19
248.03,1.2154259915820174,-0.2524425530874359,-1.6574543093371403,1.2482428451702485,0.6,-0.278283642862201,0.0,1.9861966496949823,-3.0434565047824154,-1.549030749145722,19
248.04,1.2338499540772152,-0.2586836682205706,-1.6874487105917524,1.2729579191951133,0.6,-0.23957206706852008,0.0,-0.5743815732222406,-3.6506730544422674,-1.7748161802406777,19
248.05,1.2449118723932429,-0.2590212263412521,-1.7038100165589185,1.2534224478733644,0.6,-0.2062455943481519,0.0,0.2993572323013197,-6.978784280105124,-1.7758448457266682,19
248.06,1.254809067487871,-0.2543070622191507,-1.7221228224183278,1.2379117549921734,0.6,-0.1775551119482404,0.0,-0.23679470851514323,-1.709192071383667,-1.8535616237807095,19
248.07,1.2609220536555419,-0.2590808832839035,-1.7388237341447166,1.2328366658297358,0.6,-0.15260374039019625,0.0,2.411078521086999,2.020743042577826,-1.7841552957879034,19
248.08,1.2594937371886479,-0.2544106382847775,-1.7335437502474633,1.2348354397956376,0.6,-0.13054606422576964,0.0,0.9782106112150851,-2.307782136212176,-1.875074267766425,19
248.09,1.2654217060649138,-0.2506274718006313,-1.7312091134014622,1.2297612883402034,0.6,-0.1108981437966353,0.0,1.51733049601339,0.3192349469131963,-1.9033637168624835,19
248.1,1.2634003142070989,-0.24444464004190072,-1.7013746234684959,1.2302688220906293,0.6,-0.09332476198104091,0.0,-2.9005861089343585,-5.024658791344904,-1.8090054047184583,19
248.11,1.2702807954070523,-0.23486537205956692,-1.6519015582850898,1.2288945598746888,0.6,-0.07403991968390683,0.0,-1.4019353043462661,0.4868931921674478,-1.708695971938452,19
248.12,1.2676421424537487,-0.2273655733564727,-1.5774895380063754,1.2253669451980853,0.6,-0.04658987824361422,0.0,-1.928181970001924,-2.644011884446668,-1.711201028318807,19
248.13,1.2583834909808198,-0.2095772432179503,-1.4815445344120235,1.2216469237029448,0.6,-0.0086122944826309,0.0,-0.4852314915920797,-3.550764541648932,-1.6554075890391988,19
248.14000000000001,1.2564749921061287,-0.19513677625022124,-1.3937545281019084,1.212042447281888,0.6,0.03809905642868987,0.0,-1.7178374106874144,-1.9378614826603848,-1.6088326290396682,19
248.15,1.2463596527526626,-0.18336308657418443,-1.2796637249698506,1.2083908913375805,0.6,0.08771617307946816,0.0,-0.5282432899034772,0.6922694253470278,-1.4615756375597528,19
248.16,1.229956968203286,-0.1651092134930064,-1.1516934157361902,1.1957988180383634,0.6,0.1345280691694218,0.0,-0.5798979683472026,3.6173574802365587,-1.2464945257085662,19
248.17000000000002,1.2235333036872444,-0.1483296255485253,-1.0161333561372885,1.1884311692285334,0.6,0.1830805042011033,0.0,0.2243481272919785,-2.233159071080134,-1.0546550262476977,19
